Unnamed: 0,time,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jpos12,jpos13,jpos14,jpos15,runlevel,sublevel,last_seq,type0,type1,pos0,pos1,pos2,pos3,pos4,pos5,ori0,ori1,ori2,ori3,ori4,ori5,ori6,ori7,ori8,ori9,ori10,ori11,ori12,ori13,ori14,ori15,ori16,ori17,ori_d0,ori_d1,ori_d2,ori_d3,ori_d4,ori_d5,ori_d6,ori_d7,ori_d8,ori_d9,ori_d10,ori_d11,ori_d12,ori_d13,ori_d14,ori_d15,ori_d16,ori_d17,pos_d0,pos_d1,pos_d2,pos_d3,pos_d4,pos_d5,encVals0,encVals1,encVals2,encVals3,encVals4,encVals5,encVals6,encVals7,encVals8,encVals9,encVals10,encVals11,encVals12,encVals13,encVals14,encVals15,dac_vals0,dac_vals1,dac_vals2,dac_vals3,dac_vals4,dac_vals5,dac_vals6,dac_vals7,dac_vals8,dac_vals9,dac_vals10,dac_vals11,dac_vals12,dac_vals13,dac_vals14,dac_vals15,Tau0,Tau1,Tau2,Tau3,Tau4,Tau5,Tau6,Tau7,Tau8,Tau9,Tau10,Tau11,Tau12,Tau13,Tau14,Tau15,mpos0,mpos1,mpos2,mpos3,mpos4,mpos5,mpos6,mpos7,mpos8,mpos9,mpos10,mpos11,mpos12,mpos13,mpos14,mpos15,mvel0,mvel1,mvel2,mvel3,mvel4,mvel5,mvel6,mvel7,mvel8,mvel9,mvel10,mvel11,mvel12,mvel13,mvel14,mvel15,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jvel12,jvel13,jvel14,jvel15,mpos_d0,mpos_d1,mpos_d2,mpos_d3,mpos_d4,mpos_d5,mpos_d6,mpos_d7,mpos_d8,mpos_d9,mpos_d10,mpos_d11,mpos_d12,mpos_d13,mpos_d14,mpos_d15,jpos_d0,jpos_d1,jpos_d2,jpos_d3,jpos_d4,jpos_d5,jpos_d6,jpos_d7,jpos_d8,jpos_d9,jpos_d10,jpos_d11,jpos_d12,jpos_d13,jpos_d14,jpos_d15,grasp_d0,grasp_d1,encoffsets0,encoffsets1,encoffsets2,encoffsets3,encoffsets4,encoffsets5,encoffsets6,encoffsets7,encoffsets8,encoffsets9,encoffsets10,encoffsets11,encoffsets12,encoffsets13,encoffsets14,encoffsets15,jac_vel0,jac_vel1,jac_vel2,jac_vel3,jac_vel4,jac_vel5,jac_vel6,jac_vel7,jac_vel8,jac_vel9,jac_vel10,jac_vel11,jac_f0,jac_f1,jac_f2,jac_f3,jac_f4,jac_f5,jac_f6,jac_f7,jac_f8,jac_f9,jac_f10,jac_f11
0,0.0,0.6109181642532349,1.5708619356155396,0.3899600124359131,0.0,-3.141592675445488,-1.9937688093785108e-15,0.7853038311004639,0.7853038311004639,0.6109070181846619,1.5708434581756592,0.3899620017409325,0.0,-3.141592675445488,2.8242856729525367e-15,0.7853038311004639,0.7853038311004639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.114624261856079,0.6139726638793945,1.5746506452560425,0.3876601076126099,0.0,-3.1416090071181566,-2.3657290512346663e-05,0.5353394746780396,0.5348953604698181,0.6134883761405945,1.5737717151641846,0.3876165515184402,0.0,-3.1416340410689623,-3.096265936619602e-05,0.5303928852081299,0.530188262462616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1643285183236e-05,5.129670898895711e-05,-4.6500870666932315e-05,0.0,-0.0172677263617515,-0.0022239258978515,-0.3130390644073486,-0.3210050761699676,2.497795867384411e-05,1.1489735697978176e-05,-4.324063047533855e-05,0.0,0.0069592879153788,0.0033636358566582,0.1521237939596176,0.1275026500225067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.1374833583831787,0.6139737963676453,1.5746519565582275,0.3876586100459099,0.0,-3.141607815025261,-1.8647260731086135e-05,0.5269067883491516,0.526466429233551,0.6134883761405945,1.5737717151641846,0.3876165515184402,0.0,-3.1416340410689623,-3.096265936619602e-05,0.5303928852081299,0.530188262462616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.612501339172013e-05,4.445694503374398e-05,-3.862131416099146e-05,0.0,-0.0170770958065986,-0.0021861512213945,-0.3125271499156952,-0.3214505314826965,2.497795867384411e-05,1.1489735697978176e-05,-4.324063047533855e-05,0.0,0.0069592879153788,0.0033636358566582,0.1521237939596176,0.1275026500225067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.1597471237182615,0.6139747500419617,1.574653148651123,0.387657276391983,0.0,-3.141594523189476,-1.2975868230569176e-05,0.5215796828269958,0.5214294791221619,0.6134892702102661,1.5737727880477903,0.387615113556385,0.0,-3.1416186034659654,-1.532089117972646e-05,0.5230799913406372,0.522975504398346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4562719772802662e-05,3.0654631700599566e-05,-3.376835593371652e-05,0.0,-7.054205343592912e-05,6.590890552615747e-05,-0.1085510104894638,-0.1077897697687149,2.26285592361819e-05,2.658014273038134e-05,-3.674655454233289e-05,0.0,0.0005397634231485,0.000650854257401,0.1167972087860107,0.1136107891798019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.181168556213379,0.6139747500419617,1.574653148651123,0.387657276391983,0.0,-3.141594523189476,-1.2975868230569176e-05,0.5215796828269958,0.5214294791221619,0.6134900450706482,1.5737736225128174,0.3876138469576836,0.0,-3.141612643001488,-1.2131661605963018e-05,0.5190808176994324,0.5190000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4562719772802662e-05,3.0654631700599566e-05,-3.376835593371652e-05,0.0,-7.054205343592912e-05,6.590890552615747e-05,-0.1085510104894638,-0.1077897697687149,1.8408947653369975e-05,2.096768730552867e-05,-3.0299512218334712e-05,0.0,8.354463352588937e-05,6.157514144433662e-05,0.0959923192858696,0.0955466404557228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.202706813812256,0.6139755845069885,1.574654221534729,0.3876561141014099,0.0,-3.141594284770897,-1.075495129043702e-05,0.5178415179252625,0.517718493938446,0.6134900450706482,1.5737736225128174,0.3876138469576836,0.0,-3.141612643001488,-1.2131661605963018e-05,0.5190808176994324,0.5190000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.034235694736708e-05,2.5265311705879867e-05,-2.79063569905702e-05,0.0,8.112081559374928e-06,5.4158885177457705e-05,-0.0897689834237098,-0.0890911370515823,1.8408947653369975e-05,2.096768730552867e-05,-3.0299512218334712e-05,0.0,8.354463352588937e-05,6.157514144433662e-05,0.0959923192858696,0.0955466404557228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.2238144874572754,0.6139755845069885,1.574654221534729,0.3876561141014099,0.0,-3.141594284770897,-1.075495129043702e-05,0.5178415179252625,0.517718493938446,0.613490641117096,1.573774337768555,0.3876128560304642,0.0,-3.141609185932091,-9.924176083586644e-06,0.5159342885017395,0.5158682465553284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.034235694736708e-05,2.5265311705879867e-05,-2.79063569905702e-05,0.0,8.112081559374928e-06,5.4158885177457705e-05,-0.0897689834237098,-0.0890911370515823,1.537983371235896e-05,1.7520924302516505e-05,-2.5296900275861844e-05,0.0,9.134508582064882e-05,5.6822180340532213e-05,0.0801656171679496,0.0797933414578437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.2457687854766846,0.613976240158081,1.574655055999756,0.3876552051305771,0.0,-3.141594046352318,-8.97764584806282e-06,0.5148990750312805,0.5147981643676758,0.613490641117096,1.573774337768555,0.3876128560304642,0.0,-3.141609185932091,-9.924176083586644e-06,0.5159342885017395,0.5158682465553284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.698903724900447e-05,2.1101330275996588e-05,-2.3298691303352825e-05,0.0,6.778584520361619e-06,4.526931297732517e-05,-0.0749646499752998,-0.0744059607386589,1.537983371235896e-05,1.7520924302516505e-05,-2.5296900275861844e-05,0.0,9.134508582064882e-05,5.6822180340532213e-05,0.0801656171679496,0.0797933414578437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.268211841583252,0.6139768362045288,1.5746557712554932,0.3876544377207756,0.0,-3.141593807933739,-7.494202691304963e-06,0.5124419331550598,0.5123591423034668,0.6134911775588989,1.5737749338150024,0.3876119843125343,0.0,-3.1416060864905626,-7.994373845576774e-06,0.5131740570068359,0.513120710849762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4188432032824494e-05,1.7624415704631247e-05,-1.945175972650759e-05,0.0,5.661814157065237e-06,3.7785917811561376e-05,-0.0626014545559883,-0.0621424540877342,1.2717101526504848e-05,1.4489825844066218e-05,-2.090941597998608e-05,0.0,7.363375334534794e-05,4.5801880332874134e-05,0.0662789344787597,0.0659772232174873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.2895700931549072,0.6139768362045288,1.5746557712554932,0.3876544377207756,0.0,-3.141593807933739,-7.494202691304963e-06,0.5124419331550598,0.5123591423034668,0.6134915947914124,1.5737754106521606,0.3876112988591194,0.0,-3.141603642700127,-6.509529157483485e-06,0.5110015869140625,0.5109580159187317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4188432032824494e-05,1.7624415704631247e-05,-1.945175972650759e-05,0.0,5.661814157065237e-06,3.7785917811561376e-05,-0.0626014545559883,-0.0621424540877342,1.0621097317198291e-05,1.2103369954274967e-05,-1.745703957567457e-05,0.0,6.0561156715266407e-05,3.742931949091144e-05,0.0553491339087486,0.0551021508872509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
